,id,text,author_id,lang,withheld,geo
9,1389462503336251394,"Seriously? 
https://t.co/C1ISJmzVri",346384029,en,,
0,1389462502723842050,RT @fayedsouza: Mumbai has a drive in vaccine for 45+ specially-abled and senior citizens. You can stay in your car 🚙,1387825285874126850,en,,
1,1389462502593888258,RT @wanbasmu: Singaporean celebrities promoting vaccine. Malaysian celebrities promotes how to breach the SOP. Repetitively.,1113950237096173568,en,,
2,1389462502207983621,@StandardSolo @stillgray You should still do your own research. Not listen to everything Trump or anyone says. No one can guarantee the safety of a vaccine (or any medication) that’s still in its experimental phase.,872607457813512192,en,,
3,1389462501578854404,"RT @Haraprasad_: As the 2nd wave of covid-19 in India, it is essential to speed up vaccinations.
With universal adult vaccination drive sta…",1289945710851309568,en,,
4,1389462501394292739,@dhruvthots Anti Vaccine squad wya,2716528370,it,,
5,1389462499741904897,"RT @wolfofnewstreet: Hmm, abeg what did Melinda find out? I've already taken the vaccine o, hay God",366590273,en,,
6,1389462499573997572,RT @wanbasmu: Singaporean celebrities promoting vaccine. Malaysian celebrities promotes how to breach the SOP. Repetitively.,543443731,en,,
7,1389462499465080832,RT @danielmarans: It turns out that Congressional Dems in the top 25 list of pharmaceutical PAC recipients aren't eager to waive the COVID-…,1109714636138385409,en,,
8,1389462499007868930,"Looking to book a vaccine but can’t seem to navigate the system? Two Edmonton women are here to help as they make sure everyone who wants a shot can get one.
https://t.co/BEonetiXPz",2847113645,en,,
9,1389462498844102660,"RT @ChitnisPurva: Drive in vaccination centre in Mumbai for senior citizens and specially abled people. 

Location- Dadar

@DighavkarKiran…",34529842,en,,
0,1389462498382917634,"RT @alessandrobak: Also, Gates Malaria Vaccine Initiative resulted in 151 deaths and caused adverse effects including paralysis in 1048 of…",1306579205094887425,en,,
1,1389462497933987840,"RT @ANINewsUP: CM Yogi Adityanath has said that media professionals should be given priority in COVID19 vaccination, separate centers shoul…",1095235700801208320,en,,
2,1389462497829195781,RT @moderndravid: நாடு முழுக்க vaccine கிடைக்கலன்னு எல்லாரும் சொல்லிட்டு இருந்தா அந்த நேரத்திலும் குஜராத்க்கு மட்டும் அதிக vaccine சப்ளை ப…,765169567169556480,ta,,
3,1389462497241960458,COVID-19🦠😷 vaccine was very shortage in telangana Oxgen also shortage. The  TS Govt  Misguiding 2dose vaccine....,1384142538945142801,en,,
4,1389462495765663745,"RT @Amy_Siskind: FACTS:  nearly 150 million Americans have had at least one vaccine dose.  ZERO have died from it. 

33 million have tested…",437658107,en,,
5,1389462495560183810,"RT @Amy_Siskind: FACTS:  nearly 150 million Americans have had at least one vaccine dose.  ZERO have died from it. 

33 million have tested…",1040569110,en,,
6,1389462494909894659,"RT @SurrbhiM: Vaccine for all above the age of 18 from 1st May, was another jumla of  modi ,  no  planning was ever in place, only Headline…",1177113964590718978,en,,
7,1389462494842785795,"RT @DrEricDing: @NateSilver538 maybe. But vaccine also often provide somewhat stronger / more robust immunity, as seen in the data. Would m…",370955305,en,,
8,1389462494595493890,"RT @FOBAnantnag: More than 2.15 lakh(2,15,185) beneficiaries of age group 18-44 vaccinated in last 24 hrs

More than 4 lakh total vaccine d…",4832518570,en,,
9,1389462494561767427,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,816137392100765696,th,,
0,1389462494423490564,What are the long term effects of vaccine?,342270314,en,,
1,1389462493693550597,"RT @TimeTravelAnon: The guy who installed backdoors on his PC’s, genetically modified and released mosquitos without approval, founded ID20…",1312497659903574017,en,,
2,1389462493500780545,RT @globalhlthtwit: Many millions will die this year. It's no longer enough to beg Europe/USA to share vaccines + donate money. It won't wo…,104329090,en,,
3,1389462493471264768,"RT @GravelInstitute: Here's Joe Biden in 2020 explicitly promising that he would waive vaccine patents as President.
https://t.co/HZCvjpJD3D",82155671,en,,
4,1389462492682891268,"RT @DarrenPlymouth: If you have been made to feel afraid to say no to the COVID vaccine, then you are not consenting.

I am no anti-vaxxer,…",1310835699814477824,en,,
5,1389462492116525056,"RT @ChitnisPurva: Drive in vaccination centre in Mumbai for senior citizens and specially abled people. 

Location- Dadar

@DighavkarKiran…",877214678098657281,en,,
6,1389462491277799426,Dang end of a 27year marriage..mad! Maybe one grew a conscience  about the whole vaccine thing https://t.co/gKeXjIBeNx,4845265445,en,,
7,1389462491181174791,RT @fuslie: 2nd vaccine side effects do be rough.. lying in bed with a lil fever watching GTA streams wishing i could play rn too 🤒 https:/…,2960358361,en,,
8,1389462491093209093,"RT @14thPM_of_India: “ THE World’s largest vaccination programme “ without vaccine..

Modi’s Magic ...",4722692654,en,,
9,1389462490539511814,@JPNadda @narendramodi Jindagi nikal jayegi but sabko vaccine nahi mil payegi yahi haal raha to.,593370752,hi,,
0,1389462490195578880,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,861799339215044608,th,,
1,1389462490069803010,@gaajarkahalwaa Getting the vaccine patents lifted for everyone while wearing a pant suit,796684249592172546,en,,
2,1389462488496832512,"RT @ChitnisPurva: Drive in vaccination centre in Mumbai for senior citizens and specially abled people. 

Location- Dadar

@DighavkarKiran…",34278915,en,,
3,1389462488161390600,RT @JenScheffelHI: @justinbaragona @Acyn So let me get this straight...16 and 17 year olds being encouraged to get the vaccine are “small c…,1017397667842936832,en,,
4,1389462487582613506,"@Questio70632004 @DailyExposeUK Christ. Drone fleets of bio-surveillance and self seeding “vaccines”. 
Thanks for the information.",2286439722,en,,
5,1389462486244548608,"RT @heenasharma_: since bill gates is trending

https://t.co/6HNcNlB70P",2871677156,en,,
6,1389462486169104387,"RT @BeSeriousUSA: @BCOOL333 Yes. We all had mandatory vaccinations to attend school. 

Getting everyone vaccinated eradicated polio and sma…",357678662,en,,
7,1389462483824386049,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,1090197915786567682,th,,
8,1389462483249811457,RT @filmfare: #VarunDhawan shares details about a drive in vaccine available for 45+ specially abled people and senior citizens in Mumbai.…,1224711666404876294,en,,
9,1389462483119738885,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1211335790,th,,
0,1389462483094491142,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,549162063,th,,
1,1389462482863853569,"RT @thelightmom: Sinopharm has a ""compassionate use"" permit. 

It wasn't your body that was injected with the vaccine anyway.💉

So what is…",1373206250670858243,en,,
2,1389462482452836355,RT @bettinamak: it's wild to me how the vaccine discourse has made clear how many americans don't think about other countries or the people…,835677888,en,,
3,1389462480255082498,"RT @w_terrence: Why is Bill Gates and Melinda Gates trending at #1 for getting a divorce ?

He was too focused on trying to force us to tak…",782957256434409472,en,,
4,1389462480187965442,RT @iamjohnoliver: Here's our story from last night about the Covid-19 vaccines...https://t.co/yq0R6QVFTn,1200741467859431424,en,,
5,1389462479806287874,@MumbaiPolice Thank you for the prompt response. The vaccination centers insist on providing aadhar card only. They did not accept my PAN Card when I went for the vaccine @mybmc,1386718131767287809,en,,
6,1389462477906358273,"RT @rising_serpent: The greatest reason for vaccine ""hesitancy"" is telling people who don't take them that they're morally and intellectual…",1248434664865497088,en,,
7,1389462477616951299,RT @PleaseBeGneiss: “we don’t know the long term effects of the vaccine” [gets sunburned at the pool every weekend],946698647600881666,en,,
8,1389462474462613507,"RT @IwerePm: @narendramodi @PMOIndia @drharshvardhan @BSYBJP @drashwathcn @mvmeet @AlphaVictorVA
What will happen if Covaxin or Covishield…",1052459158140833793,en,,
9,1389462473636450306,"RT @soit_goes: Chicago Police are COVID super spreaders.
https://t.co/pguNw10nmq",2749291534,en,,
0,1389462472579485697,"RT @Burgerfront1: Created by the team behind Plandemic from Mikki Willis featuring Dr. Judy Mikovits, this FEATURE LENGTH PIECE which is th…",1380493002976722945,en,,
1,1389462471962988546,"RT @LegendaryEnergy: This is the best article on the internet to explain the sweetheart deal given to Covid vaccine manufacturers.

It’s no…",4831275383,en,,
2,1389462471723737089,RT @Cemilio_Frank: ayo this vaccine ain’t shi- https://t.co/ahlJebEbM1,612215775,en,,
3,1389462471426052098,"RT @reformparty_uk: A vote for the Tories on May 6th is a thumbs up for vaccine passports, showing ""your papers"" to do anything, mass testi…",31711502,en,,
4,1389462471115558913,"RT @lindyli: The most vaccine-hesitant group in America?

Republican men

The sex traffickers in government?

Republican men

Vast majority…",3296633872,en,,
5,1389462470876487683,RT @rohini_sgh: Dear @drharshvardhan- if you are done with your chaaplusi and low level trolling can you inform citizens why hasn’t the Pfi…,1371834058934775809,en,,
6,1389462469970702336,How about a creepy man on tv that recommends  dangerous stuff like no masks or vaccine. He should stfu https://t.co/6vHcivxzja,1316886899781476352,en,,
7,1389462469899288579,"RT @Showbiz_IT: #YRF to sponsor #Covid19 vaccines for 30k registered workers of #FWICE
https://t.co/Lw4w5CeoMZ",19897138,en,,
8,1389462469584822272,RT @fuslie: 2nd vaccine side effects do be rough.. lying in bed with a lil fever watching GTA streams wishing i could play rn too 🤒 https:/…,1126914943318519813,en,,
9,1389462467923759109,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1196260411391102976,th,,
0,1389462467747581952,"RT @AshokKhemka_IAS: @i_srd Private hospitals allowed INR 100 for vaccines supplied by GOI for the 45+ age group. Here, the hospital charge…",142370745,en,,
1,1389462467667972097,@KhanMaaida Yup! Ho skta hai dubara! Q kay vaccine sirf severe symptoms ko prevent krygi! Corona hny sy full ni rok skti!islye SOPS follow krna must hai!,1047756069584457728,in,,
2,1389462467517067276,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,2684379325,th,,
